0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,1,0,0,0,1,0,0,0,7.968493e-01,0,0,0,0,0,1,0,0,0,0,0,0,3.333231e-01,0,2.031507e-01,0,0,0,2.840731e-01,0,1.640226e-01,0,0,0,0,0,0,0,3.698913e-01,0,2.248452e-01,0,0,0,2.248452e-01,0,0,0,0,0,0,0,0,3.809025e-02,3.136180e-01,6.482917e-01,3.809025e-02,0,0,0,0,0,0,1,0,0,0,0,2.954656e-03,5.947365e-01,0,0,0,0,0,0,0,3.333231e-01,3.149686e-01,0,0,0,0,0,0,1.640226e-01,0,0,0,0,0,0,0,0,0,
0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3.397548e-01,0,0,0,0,0,3.749780e-01,0,5.100470e-01,0,0,0,0,0,0,0,2.244004e-01,0,5.825758e-02,0,0,0,5.825758e-02,0,0,0,0,0,0,0,0,2.072950e-01,3.358406e-01,0,2.072950e-01,0,0,0,0,0,0,1,0,0,0,0,2.599566e-01,2.826579e-01,1.682040e-01,0,0,0,0,0,0,3.397548e-01,2.853135e-01,3.749317e-01,0,0,0,0,0,5.100470e-01,0,0,0,0,0,0,0,0,0,
0,0,0,1.000000e+00,0,0,0,1.000000e+00,0,0,0,9.313319e-01,0,0,0,6.169123e-02,0,1.000000e+00,0,0,0,0,0,0,8.651224e-02,1.711108e-01,6.866815e-02,0,1.711108e-01,0,0,7.365221e-02,4.520585e-01,0,0,0,0,0,0,0,4.054963e-02,0,2.161448e-01,0,0,0,2.161448e-01,0,0,0,0,0,0,0,0,2.842702e-01,0,4.442330e-01,2.842702e-01,6.169123e-02,0,0,0,0,0,1.000000e+00,0,0,0,0,3.212566e-01,2.566944e-01,4.220490e-01,0,0,0,0,0,0,8.651224e-02,3.577208e-01,2.447630e-01,0,0,0,0,0,4.520585e-01,0,0,0,0,0,0,0,1.000000e+00,0,
0,0,0,1,0,0,0,1,0,0,0,8.071532e-01,0,0,0,1.806506e-01,0,1,0,0,0,0,0,0,2.127748e-01,1.084361e-01,1.928468e-01,0,1.084361e-01,0,0,2.021216e-01,1.784870e-01,0,0,1,0,0,1,0,3.261872e-01,0,1.508470e-01,0,0,0,1.508470e-01,0,0,0,0,0,0,0,0,3.322826e-01,0,3.089343e-01,3.322826e-01,1.806506e-01,0,0,0,1,0,1,0,0,0,0,3.729572e-01,4.770342e-01,1.500086e-01,0,0,0,0,0,0,2.127748e-01,9.615948e-02,3.105577e-01,0,0,1,0,0,1.784870e-01,0,0,0,0,0,0,0,0,0,
0,0,0,1,0,0,0,1,0,0,0,8.899153e-01,0,0,0,1.100847e-01,0,1,0,0,0,0,0,0,1.100847e-01,3.143164e-01,1.100847e-01,0,3.143164e-01,0,2.332286e-01,1.663496e-01,0,0,0,0,0,0,0,0,4.167333e-01,0,2.489539e-01,0,0,0,2.489539e-01,0,0,0,0,0,0,0,0,4.820734e-02,4.457610e-01,1.100847e-01,4.820734e-02,1.100847e-01,0,0,0,0,0,1,0,0,0,0,0,6.656872e-01,1.330240e-02,0,0,0,0,0,1,1.100847e-01,0,4.806660e-01,0,0,0,0,0,2.861055e-01,7.138945e-01,0,0,0,0,0,0,0,0,
0,0,9.302063e-01,0,0,0,0,1.000000e+00,0,0,0,9.128944e-01,0,0,0,0,0,6.979369e-02,0,9.302063e-01,0,2.629563e-01,0,0,0,0,0,9.302063e-01,0,0,0,0,0,0,0,2.629563e-01,0,0,7.760456e-01,0,1.223496e-01,0,7.813455e-02,0,0,9.401451e-02,7.813455e-02,0,0,0,0,0,0,0,0,7.124103e-01,0,0,7.124103e-01,0,0,0,0,7.760456e-01,1.731186e-02,0,2.629563e-01,5.130892e-01,1.368489e-01,0,0,1.576498e-01,7.124103e-01,0,0,0,0,0,0,0,0,0,0,0,7.760456e-01,0,0,0,0,0,0,0,0,0,0,0,0,
0,5.867950e-01,2.926095e-01,1.205954e-01,0,0,0,1,0,0,0,0,0,2.648619e-01,2.118552e-01,3.817868e-01,5.721775e-03,1,0,0,0,0,8.794046e-01,0,9.728937e-02,1.055440e-01,0,0,1.055440e-01,0,4.026875e-01,1.253133e-01,4.657339e-02,8.794046e-01,0,0,8.794046e-01,0,0,0,0,0,0,0,0,4.767171e-01,0,2.118552e-01,0,0,0,0,0,0,0,2.308573e-01,0,3.817868e-01,2.308573e-01,3.817868e-01,0,8.794046e-01,0,0,0,1,0,0,0,0,0,0,0,0,8.794046e-01,0,0,0,0,9.728937e-02,2.844975e-01,2.308573e-01,0,8.794046e-01,0,0,0,4.657339e-02,5.721775e-03,0,0,0,0,0,0,0,0,
0,0,0,1,0,0,0,1,0,0,0,6.376931e-01,0,0,0,2.524729e-01,0,1,0,0,0,1,0,0,4.566552e-01,4.360146e-02,3.623069e-01,0,4.360146e-02,0,0,6.507926e-02,1.148364e-01,0,0,1,0,0,1,0,2.931027e-01,0,1.814526e-01,0,0,0,1.814526e-01,0,0,0,0,0,0,0,0,3.007743e-01,0,4.743926e-01,3.007743e-01,2.524729e-01,0,0,0,1,0,1,0,0,0,0,1.114314e-01,4.745553e-01,4.140132e-01,0,0,0,0,0,0,4.566552e-01,1.773739e-02,1.086807e-01,0,0,1,0,0,1.148364e-01,0,0,0,0,0,0,0,0,0,
0,0,0,1,0,0,0,1,0,0,0,1.990841e-01,0,3.502032e-01,1.266003e-01,2.570334e-01,6.707913e-02,1,0,0,0,0,0,0,2.976211e-01,0,8.009159e-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.768034e-01,0,1.266003e-01,0,0,0,0,0,0,0,0,8.006169e-02,5.792725e-01,0,2.570334e-01,0,0,0,0,0,1,0,0,0,0,1.545642e-01,0,4.023009e-01,0,0,0,0,0,0,2.976211e-01,2.816514e-01,0,0,0,0,0,0,0,6.707913e-02,0,0,0,0,0,0,0,0,
0,0,0,1,0,0,0,1,0,0,0,7.479498e-01,0,0,0,2.050550e-01,0,1,0,0,0,0,0,0,2.566517e-01,1.267971e-01,2.520502e-01,0,1.267971e-01,0,0,2.130822e-01,1.279712e-01,0,0,0,0,0,0,0,2.088517e-01,0,2.046497e-01,0,0,5.864985e-01,2.046497e-01,0,0,0,0,0,0,0,0,4.115321e-01,0,3.218532e-01,4.115321e-01,2.050550e-01,0,0,0,0,0,1,0,0,0,0,3.980475e-01,0,1.884510e-01,0,0,0,0,0,0,2.566517e-01,6.520146e-02,3.398793e-01,0,0,0,0,0,1.279712e-01,0,0,0,0,0,0,0,0,0,
