0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3.376105e-03,0,0,0,0,1.113044e-01,2.932570e-01,3.879283e-01,1.379375e-01,9.490340e-02,4.283740e-01,2.069579e-01,3.286391e-02,2.585613e-01,2.708990e-01,1.085577e-01,9.952059e-02,1.717737e-01,4.861874e-01,3.367212e-01,1.291228e-01,9.056766e-02,2.953888e-01,2.273125e-01,3.093870e-01,1.020290e-01,1.388325e-01,1.676108e-01,2.979127e-01,3.687874e-02,0,9.966239e-01,1.177589e-02,0,4.309480e-02,0,1.551035e-01,0,1.597009e-01,0,4.052621e-02,0,5.403776e-02,0,1.235931e-01,0,5.582068e-02,0,2.040575e-01,0,1.095109e-01,0,3.940266e-02,0,
6.622836e-01,0,3.311890e-01,2.753860e-01,2.615777e-01,0,0,3.195106e-01,1.244441e-01,1.216733e-01,1.471389e-01,2.143166e-01,2.751108e-01,7.434507e-02,4.388535e-01,1.846053e-01,1.911016e-01,1.458690e-01,4.024236e-01,1.711261e-01,2.782866e-01,3.987127e-01,1.118285e-02,2.012199e-01,1.948994e-01,1.677801e-01,2.043890e-01,1.380303e-01,2.307914e-02,3.160766e-01,0,3.377164e-01,3.033979e-02,6.903376e-02,1.624338e-01,0,6.026414e-02,9.134657e-02,5.394035e-02,6.555809e-02,5.094722e-02,3.095300e-02,7.810664e-02,5.714497e-02,7.030002e-02,9.089754e-02,1.396210e-01,4.580209e-02,9.562251e-02,7.248410e-02,1.269558e-01,7.398990e-02,1.221575e-01,5.576234e-02,
7.513668e-01,0,3.182865e-01,2.589926e-01,2.770549e-01,2.041699e-01,1.479899e-01,0,0,0,1.958750e-02,2.153121e-01,3.397778e-01,3.016910e-02,1.764519e-01,3.321492e-01,2.628628e-01,2.294290e-01,8.295096e-02,6.717624e-02,4.158279e-01,2.442035e-01,1.242219e-01,3.684612e-01,4.443265e-02,2.502332e-01,2.926284e-01,8.963386e-02,8.629795e-02,2.590180e-01,0,2.486332e-01,2.624528e-02,5.933263e-02,4.993527e-02,1.184309e-01,7.604759e-02,0,8.083493e-02,1.210493e-01,8.957660e-02,9.691984e-02,8.650974e-02,5.872827e-02,1.429934e-01,4.419963e-02,5.340007e-02,9.198259e-02,1.742485e-01,1.658317e-02,1.472266e-01,1.519760e-02,5.564565e-02,1.116065e-01,
8.079943e-01,0,7.077591e-02,3.810365e-01,3.700808e-01,2.452452e-01,1.840826e-01,2.892790e-01,2.021806e-01,1.919419e-01,0,0,0,4.606993e-02,2.195358e-01,3.317861e-01,3.046164e-01,3.294051e-01,3.829369e-02,5.154437e-01,8.157989e-02,2.791726e-01,1.163081e-01,1.158223e-01,4.258638e-01,9.150664e-02,1.672573e-01,2.507971e-01,4.924095e-02,3.140133e-01,0,1.920057e-01,2.036959e-02,1.017816e-01,3.969268e-02,1.090733e-01,1.265909e-01,3.088553e-02,8.437534e-02,0,3.247842e-02,9.966208e-02,1.076642e-01,5.641400e-02,1.806221e-01,9.462287e-03,5.319576e-02,1.558109e-01,1.235716e-01,2.493642e-02,1.640725e-01,2.946663e-02,3.197773e-02,1.551123e-01,
7.118314e-01,0,3.677233e-01,7.545665e-02,3.622967e-01,3.066687e-01,4.660317e-03,3.660583e-01,1.421605e-01,1.015538e-01,1.641503e-01,3.375813e-01,2.509856e-01,0,0,0,1.338338e-01,7.931130e-02,5.203977e-01,2.381069e-01,2.774639e-01,2.911101e-01,2.199471e-02,1.917177e-01,2.698472e-01,1.702214e-01,2.250535e-01,1.774740e-01,3.719428e-02,3.546376e-01,0,2.881686e-01,7.154539e-03,1.148538e-01,7.958930e-02,5.937033e-02,8.377902e-02,2.461146e-02,1.084762e-01,4.090051e-02,9.747693e-02,0,7.498006e-02,4.507694e-02,9.011291e-02,9.537494e-02,6.453299e-02,1.107261e-01,8.728868e-02,5.260073e-02,1.885110e-01,5.775865e-02,9.056285e-02,8.302235e-02,
8.236146e-01,0,2.391590e-01,3.062133e-01,3.040329e-01,2.124401e-01,1.155393e-01,4.231883e-01,1.139482e-01,5.960096e-02,3.853750e-02,3.264296e-01,2.685405e-01,2.341609e-02,1.894229e-01,2.006901e-01,0,0,0,3.107505e-01,3.075416e-01,2.412045e-01,7.151921e-02,2.106300e-01,2.316718e-01,1.832695e-01,3.060384e-01,1.171022e-01,4.521276e-02,2.426153e-01,0,1.763854e-01,1.810300e-02,9.947865e-02,4.442650e-02,1.470746e-01,1.124854e-01,3.241632e-02,1.120482e-01,2.845004e-02,4.200287e-02,1.471271e-01,4.969193e-02,0,1.581951e-01,4.011538e-02,6.042710e-02,1.058579e-01,1.086193e-01,2.164001e-02,2.262269e-01,4.595676e-02,4.517123e-02,1.328953e-01,
7.809923e-01,0,2.462622e-01,2.807264e-01,3.299474e-01,2.549138e-01,1.753069e-01,1.607058e-01,2.664772e-01,2.309874e-01,2.984693e-03,2.201058e-01,3.308186e-01,5.937431e-02,2.181971e-01,3.288943e-01,3.931600e-01,2.500767e-01,1.036663e-01,0,0,2.687181e-01,1.115238e-01,5.391343e-02,5.985313e-01,3.794158e-02,1.039779e-01,3.058279e-01,6.254752e-02,2.882367e-01,0,2.190077e-01,2.641255e-02,7.537531e-02,6.660200e-02,1.232965e-01,1.404986e-01,3.337955e-02,1.354306e-01,7.786036e-02,6.323442e-02,9.607518e-02,8.143925e-02,4.424214e-02,7.065013e-02,0,5.416281e-02,1.374644e-01,1.305305e-01,1.244941e-02,1.674140e-01,2.653713e-02,4.824394e-02,1.389310e-01,
6.863029e-01,0,3.690421e-01,2.270073e-01,2.025670e-01,2.750775e-02,6.083574e-01,2.983881e-01,1.235074e-01,1.154517e-01,1.308669e-01,2.331540e-01,3.000195e-01,5.275938e-02,4.470022e-01,1.759464e-01,1.931310e-01,1.107121e-01,3.982670e-01,2.066572e-01,3.261646e-01,0,0,1.851628e-01,2.104520e-01,1.834477e-01,1.872777e-01,1.492531e-01,9.755631e-03,2.827415e-01,0,3.136971e-01,2.940927e-02,1.104778e-01,2.126526e-01,2.378966e-02,6.765763e-02,9.588199e-02,4.449366e-02,6.686474e-02,5.330343e-02,3.037747e-02,5.293549e-02,5.831388e-02,7.965847e-02,5.730809e-02,1.089012e-01,0,6.459446e-02,8.445694e-02,1.067145e-01,6.908315e-02,1.571420e-01,6.721183e-02,
7.994829e-01,0,2.496887e-01,2.858685e-01,2.982833e-01,2.505353e-01,1.309917e-01,4.436348e-02,3.415536e-01,2.867916e-01,2.772716e-02,2.543105e-01,2.372561e-01,3.233258e-02,1.631724e-01,3.919997e-01,4.760050e-01,1.684486e-01,6.286642e-02,7.233109e-02,2.406222e-01,2.599930e-01,9.261276e-02,0,0,0,6.656450e-02,3.301024e-01,3.667908e-02,2.584094e-01,0,2.005171e-01,2.975434e-02,9.213560e-02,5.469636e-02,9.633484e-02,1.616203e-01,3.148098e-02,1.164805e-01,8.765502e-02,6.517319e-02,7.693873e-02,8.715107e-02,7.050477e-02,1.317878e-01,5.609063e-02,5.597633e-02,9.277167e-02,8.772173e-02,0,1.235865e-01,1.371124e-02,4.702111e-02,1.428286e-01,
7.815346e-01,0,2.547643e-01,3.162411e-01,2.857127e-01,2.254719e-01,1.469806e-01,3.224132e-02,1.968534e-01,4.676239e-01,1.205723e-02,2.206017e-01,3.468372e-01,3.084308e-02,2.091431e-01,3.317419e-01,3.463478e-01,2.200234e-01,7.586475e-02,8.508638e-02,3.791862e-01,2.438279e-01,1.027052e-01,2.346782e-01,3.190048e-02,4.324917e-01,0,0,6.697627e-02,2.617736e-01,0,2.184654e-01,2.449379e-02,5.918691e-02,5.299657e-02,1.335152e-01,1.402539e-01,2.456119e-02,9.678656e-02,7.716456e-02,5.980879e-02,1.056584e-01,1.158222e-01,5.817108e-02,1.315861e-01,4.605125e-02,5.672487e-02,1.189459e-01,1.510975e-01,2.806672e-02,9.988436e-02,0,4.679590e-02,1.064639e-01,
6.887777e-01,0,4.074619e-01,2.629093e-01,1.952278e-01,3.442510e-02,5.239137e-01,3.021230e-01,1.342701e-01,1.330880e-01,1.330657e-01,1.816296e-01,3.389102e-01,9.174309e-02,3.587024e-01,2.270102e-01,2.106279e-01,1.473789e-01,3.704358e-01,1.469236e-01,3.341876e-01,1.716013e-02,6.563822e-01,1.835835e-01,1.800655e-01,1.803886e-01,1.950641e-01,1.039736e-01,0,0,0,3.112223e-01,2.314554e-02,7.113307e-02,2.010392e-01,1.856293e-02,6.227246e-02,8.206695e-02,3.610705e-02,8.426584e-02,6.825370e-02,5.856821e-02,7.684558e-02,5.916576e-02,5.145537e-02,8.931998e-02,1.587670e-01,9.138426e-03,5.617192e-02,8.456551e-02,9.241256e-02,1.068514e-01,1.483900e-01,0,
0,2.868932e-02,2.289245e-01,3.193283e-01,3.850143e-01,3.270890e-01,8.422248e-02,9.119826e-02,1.405221e-01,1.936864e-01,0,1.027713e-01,2.884046e-01,0,1.120382e-01,5.867611e-01,3.194323e-01,2.172631e-01,1.153350e-01,5.785392e-02,2.761829e-01,3.480927e-01,5.379980e-02,1.419461e-01,1.121562e-01,1.590426e-01,9.429740e-02,1.323812e-01,0,3.626881e-01,9.713107e-01,0,0,3.804362e-02,0,4.881946e-02,0,1.302690e-01,0,1.128656e-01,0,6.295295e-02,0,1.287002e-01,0,6.652405e-02,0,4.501810e-02,0,1.359413e-01,0,1.260504e-01,0,7.612595e-02,
